jid;LastName;FirstName;Gender;CourtType;President;Party 
741;Feikens;John;Male;U.S. District Court;Dwight D. Eisenhower;Republican
742;Feinberg;Wilfred;Male;U.S. District Court;John F. Kennedy;Democratic
3287;Feinerman;Gary;Male;U.S. District Court;Barack Obama;Democratic
743;Feldman;Martin;Male;U.S. District Court;Ronald Reagan;Republican
744;Fenner;Gary;Male;U.S. District Court;William J. Clinton;Democratic
745;Ferguson;Warren;Male;U.S. District Court;Lyndon B. Johnson;Democratic
746;Ferguson;Wilkie;Male;U.S. District Court;William J. Clinton;Democratic
747;Fernandez;Ferdinand;Male;U.S. District Court;Ronald Reagan;Republican
748;Fernandez-Badillo;Juan;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3026;Feuerstein;Sandra;Female;U.S. District Court;George W. Bush;Republican
749;Field;John;Male;U.S. District Court;Dwight D. Eisenhower;Republican
750;Field;Richard;Male;U.S. District Court;Abraham Lincoln;Republican
751;Field;Stephen;Male;Supreme Court;Abraham Lincoln;Republican
3042;Figa;Phillip;Male;U.S. District Court;George W. Bush;Republican
3049;Filip;Mark;Male;U.S. District Court;George W. Bush;Republican
752;Filippine;Edward;Male;U.S. District Court;Jimmy Carter;Democratic
753;Finesilver;Sherman;Male;U.S. District Court;Richard M. Nixon;Republican
754;Finkelnburg;Gustavus;Male;U.S. District Court;Theodore Roosevelt;Republican
755;Finnegan;Philip;Male;U.S. Court of Appeals;Harry S Truman;Democratic
756;Firth;Robert;Male;U.S. District Court;Richard M. Nixon;Republican
3045;Fischer;Dale;Female;U.S. District Court;George W. Bush;Republican
3304;Fischer;Israel;Male;Other;None (reassignment);None (reassignment)
3136;Fischer;Nora;Female;U.S. District Court;George W. Bush;Republican
757;Fish;A[llen];Male;U.S. District Court;Ronald Reagan;Republican
758;Fisher;Clarkson;Male;U.S. District Court;Richard M. Nixon;Republican
3047;Fisher;D.;Male;U.S. Court of Appeals;George W. Bush;Republican
759;Fisher;George;Male;U.S. District Court;Abraham Lincoln;Republican
760;Fisher;John;Male;U.S. District Court;James Madison;Jeffersonian Republican
761;Fisher;Joseph;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2834;Fisher;Raymond;Male;U.S. Court of Appeals;William J. Clinton;Democratic
762;Fitzgerald;James;Male;U.S. District Court;Gerald Ford;Republican
3417;Fitzgerald;Michael;Male;U.S. District Court;Barack Obama;Democratic
763;FitzHenry;Louis;Male;U.S. District Court;Woodrow Wilson;Democratic
2815;Fitzhugh;Nicholas;Male;U.S. Circuit Court (other);Thomas Jefferson;Jeffersonian Republican
764;Fitzpatrick;Duross;Male;U.S. District Court;Ronald Reagan;Republican
765;Fitzwater;Sidney;Male;U.S. District Court;Ronald Reagan;Republican
3016;Flanagan;Louise;Female;U.S. District Court;George W. Bush;Republican
766;Flannery;Thomas;Male;U.S. District Court;Richard M. Nixon;Republican
767;Flaum;Joel;Male;U.S. District Court;Gerald Ford;Republican
3280;Fleissig;Audrey;Female;U.S. District Court;Barack Obama;Democratic
768;Fletcher;Betty;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
2789;Fletcher;William;Male;U.S. Court of Appeals;William J. Clinton;Democratic
3030;Floyd;Henry;Male;U.S. District Court;George W. Bush;Republican
769;Fogel;Herbert;Male;U.S. District Court;Richard M. Nixon;Republican
2757;Fogel;Jeremy;Male;U.S. District Court;William J. Clinton;Democratic
770;Foley;James;Male;U.S. District Court;Harry S Truman;Democratic
771;Foley;Roger;Male;U.S. District Court;John F. Kennedy;Democratic
772;Foley;Roger;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
773;Follmer;Frederick;Male;U.S. District Court;Harry S Truman;Democratic
774;Folsom;David;Male;U.S. District Court;William J. Clinton;Democratic
775;Fong;Harold;Male;U.S. District Court;Ronald Reagan;Republican
3281;Foote;Elizabeth;Female;U.S. District Court;Barack Obama;Democratic
776;Ford;Francis;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
777;Ford;Hiram;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3203;Ford;Morgan;Male;Other;Harry S Truman;Democratic
779;Foreman;James;Male;U.S. District Court;Richard M. Nixon;Republican
780;Forester;Karl;Male;U.S. District Court;Ronald Reagan;Republican
781;Forman;Phillip;Male;U.S. District Court;Herbert Hoover;Republican
3395;Forrest;Katherine;Female;U.S. District Court;Barack Obama;Democratic
782;Forrester;J.;Male;U.S. District Court;Ronald Reagan;Republican
783;Fortas;Abe;Male;Supreme Court;Lyndon B. Johnson;Democratic
784;Foster;Cassius;Male;U.S. District Court;Ulysses Grant;Republican
785;Foster;Rufus;Male;U.S. District Court;Theodore Roosevelt;Republican
3438;Fowlkes;John;Male;U.S. District Court;Barack Obama;Democratic
786;Fox;Edward;Male;U.S. District Court;Andrew Johnson;Democratic
787;Fox;James;Male;U.S. District Court;Ronald Reagan;Republican
788;Fox;Noel;Male;U.S. District Court;John F. Kennedy;Democratic
2793;Frank;Donovan;Male;U.S. District Court;William J. Clinton;Democratic
789;Frank;Jerome;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
790;Frankel;Marvin;Male;U.S. District Court;Lyndon B. Johnson;Democratic
791;Frankfurter;Felix;Male;Supreme Court;Franklin D. Roosevelt;Democratic
792;Fraser;Philip;Male;U.S. District Court;Abraham Lincoln;Republican
793;Freed;Emerich;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
794;Freedman;Abraham;Male;U.S. District Court;John F. Kennedy;Democratic
795;Freedman;Frank;Male;U.S. District Court;Richard M. Nixon;Republican
796;Freeh;Louis;Male;U.S. District Court;George H.W. Bush;Republican
3506;Freeman;Beth;Female;U.S. District Court;Barack Obama;Democratic
797;Freeman;Ralph;Male;U.S. District Court;Dwight D. Eisenhower;Republican
798;Freeman;Richard;Male;U.S. District Court;Richard M. Nixon;Republican
3254;Freudenthal;Nancy;Female;U.S. District Court;Barack Obama;Democratic
799;Frey;William;Male;U.S. District Court;Richard M. Nixon;Republican
3521;Friedland;Michelle;Female;U.S. Court of Appeals;Barack Obama;Democratic
800;Friedman;Bernard;Male;U.S. District Court;Ronald Reagan;Republican
2704;Friedman;Daniel;Male;Other;Jimmy Carter;Democratic
2726;Friedman;Jerome;Male;U.S. District Court;William J. Clinton;Democratic
2708;Friedman;Monroe;Male;U.S. District Court;Harry S Truman;Democratic
801;Friedman;Paul;Male;U.S. District Court;William J. Clinton;Democratic
4022586;Friedrich;Dabney;Female;U.S. District Court;Donald J. Trump;Republican
802;Friendly;Henry;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2900;Friot;Stephen;Male;U.S. District Court;George W. Bush;Republican
3134;Frizzell;Gregory;Male;U.S. District Court;George W. Bush;Republican
2985;Frost;Gregory;Male;U.S. District Court;George W. Bush;Republican
803;Frye;Helen;Female;U.S. District Court;Jimmy Carter;Democratic
2855;Fuentes;Julio;Male;U.S. Court of Appeals;William J. Clinton;Democratic
804;Fullam;John;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2975;Fuller;Mark;Male;U.S. District Court;George W. Bush;Republican
805;Fuller;Melville;Male;Supreme Court;Grover Cleveland;Democratic
806;Fulton;Charles;Male;U.S. District Court;John F. Kennedy;Democratic
807;Furgeson;William;Male;U.S. District Court;William J. Clinton;Democratic
3412;Furman;Jesse;Male;U.S. District Court;Barack Obama;Democratic
808;Fust�;Jos�;Male;U.S. District Court;Ronald Reagan;Republican
809;Gadbois;Richard;Male;U.S. District Court;Ronald Reagan;Republican
810;Gadola;Paul;Male;U.S. District Court;Ronald Reagan;Republican
811;Gagliardi;Lee;Male;U.S. District Court;Richard M. Nixon;Republican
812;Gaitan;Fernando;Male;U.S. District Court;George H.W. Bush;Republican
2727;Gajarsa;Arthur;Male;U.S. Court of Appeals;William J. Clinton;Democratic
813;Galston;Clarence;Male;U.S. District Court;Herbert Hoover;Republican
814;Ganey;James;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2862;Garaufis;Nicholas;Male;U.S. District Court;William J. Clinton;Democratic
815;Garbis;Marvin;Male;U.S. District Court;George H.W. Bush;Republican
816;Garcia;Edward;Male;U.S. District Court;Ronald Reagan;Republican
817;Garcia;Hipolito;Male;U.S. District Court;Jimmy Carter;Democratic
818;Garcia;Orlando;Male;U.S. District Court;William J. Clinton;Democratic
3389;Garcia Marmolejo;Marina;Female;U.S. District Court;Barack Obama;Democratic
2874;Garcia-Gregory;Jay;Male;U.S. District Court;William J. Clinton;Democratic
3183;Gardephe;Paul;Male;U.S. District Court;George W. Bush;Republican
819;Gardner;Archibald;Male;U.S. Court of Appeals;Herbert Hoover;Republican
2961;Gardner;James;Male;U.S. District Court;George W. Bush;Republican
820;Garland;Merrick;Male;U.S. Court of Appeals;William J. Clinton;Democratic
821;Garrecht;Francis;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
3327;Garrett;Finis;Male;Other;Calvin Coolidge;Republican
822;Garrity;Wendell;Male;U.S. District Court;Lyndon B. Johnson;Democratic
823;Garth;Leonard;Male;U.S. District Court;Richard M. Nixon;Republican
824;Garvin;Edwin;Male;U.S. District Court;Woodrow Wilson;Democratic
825;Garwood;William;Male;U.S. Court of Appeals;Ronald Reagan;Republican
826;Garza;Emilio;Male;U.S. District Court;Ronald Reagan;Republican
827;Garza;Reynaldo;Male;U.S. District Court;John F. Kennedy;Democratic
828;Gasch;Oliver;Male;U.S. District Court;Lyndon B. Johnson;Democratic
829;Gaughan;Patricia;Female;U.S. District Court;William J. Clinton;Democratic
830;Gawthrop;Robert;Male;U.S. District Court;Ronald Reagan;Republican
831;Gayle;John;Male;U.S. District Court;Zachary Taylor;Whig
3549;Gayles;Darrin;Male;U.S. District Court;Barack Obama;Democratic
3228;Gee;Dolly;Female;U.S. District Court;Barack Obama;Democratic
832;Gee;Thomas;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
833;Geiger;Ferdinand;Male;U.S. District Court;William H. Taft;Republican
3124;Gelp�;Gustavo;Male;U.S. District Court;George W. Bush;Republican
834;George;Lloyd;Male;U.S. District Court;Ronald Reagan;Republican
3452;Geraci;Frank;Male;U.S. District Court;Barack Obama;Democratic
3292;Gergel;Richard;Male;U.S. District Court;Barack Obama;Democratic
3410;Gerrard;John;Male;U.S. District Court;Barack Obama;Democratic
835;Gerry;John;Male;U.S. District Court;Gerald Ford;Republican
836;Gershon;Nina;Female;U.S. District Court;William J. Clinton;Democratic
837;Gertner;Nancy;Female;U.S. District Court;William J. Clinton;Democratic
838;Gesell;Gerhard;Male;U.S. District Court;Lyndon B. Johnson;Democratic
839;Gettleman;Robert;Male;U.S. District Court;William J. Clinton;Democratic
840;Getzendanner;Susan;Female;U.S. District Court;Jimmy Carter;Democratic
841;Gewin;Walter;Male;U.S. Court of Appeals;John F. Kennedy;Democratic
842;Gex;Walter;Male;U.S. District Court;Ronald Reagan;Republican
843;Gholson;Samuel;Male;U.S. District Court;Martin Van Buren;Democratic
844;Gibbons;John;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
845;Gibbons;Julia;Female;U.S. District Court;Ronald Reagan;Republican
3338;Gibney;John;Male;U.S. District Court;Barack Obama;Democratic
846;Gibson;Benjamin;Male;U.S. District Court;Jimmy Carter;Democratic
847;Gibson;Ernest;Male;U.S. District Court;Harry S Truman;Democratic
848;Gibson;Floyd;Male;U.S. District Court;John F. Kennedy;Democratic
849;Gibson;Hugh;Male;U.S. District Court;Jimmy Carter;Democratic
850;Gibson;John;Male;U.S. District Court;Ronald Reagan;Republican
3032;Gibson;Kim;Male;U.S. District Court;George W. Bush;Republican
851;Gibson;Robert;Male;U.S. District Court;Warren G. Harding;Republican
852;Gierbolini-Ortiz;Gilberto;Male;U.S. District Court;Jimmy Carter;Democratic
853;Gignoux;Edward;Male;U.S. District Court;Dwight D. Eisenhower;Republican
854;Gilbert;John;Male;U.S. District Court;George H.W. Bush;Republican
855;Gilbert;William;Male;U.S. Circuit Court (1869-1911);Benjamin Harrison;Republican
3241;Gilchrist;John;Male;Other;Franklin Pierce;Democratic
856;Gilchrist;Robert;Male;U.S. District Court;Martin Van Buren;Democratic
857;Giles;James;Male;U.S. District Court;Jimmy Carter;Democratic
858;Giles;William;Male;U.S. District Court;Franklin Pierce;Democratic
859;Gilliam;Donnell;Male;U.S. District Court;Harry S Truman;Democratic
860;Gilliam;Earl;Male;U.S. District Court;Jimmy Carter;Democratic
3583;Gilliam;Haywood;Male;U.S. District Court;Barack Obama;Democratic
861;Gillmor;Helen;Female;U.S. District Court;William J. Clinton;Democratic
2728;Gilman;Ronald;Male;U.S. Court of Appeals;William J. Clinton;Democratic
862;Gilmore;Horace;Male;U.S. District Court;Jimmy Carter;Democratic
863;Gilmore;Vanessa;Female;U.S. District Court;William J. Clinton;Democratic
3407;Gilstrap;James;Male;U.S. District Court;Barack Obama;Democratic
864;Ginsburg;Douglas;Male;U.S. Court of Appeals;Ronald Reagan;Republican
865;Ginsburg;Ruth;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
866;Glasser;Israel;Male;U.S. District Court;Ronald Reagan;Republican
3403;Gleason;Sharon;Female;U.S. District Court;Barack Obama;Democratic
867;Gleeson;John;Male;U.S. District Court;William J. Clinton;Democratic
868;Glenn;Elias;Male;U.S. District Court;James Monroe;Jeffersonian Republican
869;Glenn;John;Male;U.S. District Court;Millard Fillmore;Whig
870;Glenn;John;Male;U.S. District Court;Herbert Hoover;Republican
2945;Godbey;David;Male;U.S. District Court;George W. Bush;Republican
871;Godbold;John;Male;U.S. Court of Appeals;Lyndon B. Johnson;Democratic
872;Goddard;Henry;Male;U.S. District Court;Warren G. Harding;Republican
873;Goettel;Gerard;Male;U.S. District Court;Gerald Ford;Republican
874;Goff;Nathan;Male;U.S. Circuit Court (1869-1911);Benjamin Harrison;Republican
2729;Gold;Alan;Male;U.S. District Court;William J. Clinton;Democratic
875;Goldberg;Arthur;Male;Supreme Court;John F. Kennedy;Democratic
876;Goldberg;Irving;Male;U.S. Court of Appeals;Lyndon B. Johnson;Democratic
3193;Goldberg;Mitchell;Male;U.S. District Court;George W. Bush;Republican
3204;Goldberg;Richard;Male;Other;George H.W. Bush;Republican
3112;Golden;Thomas;Male;U.S. District Court;George W. Bush;Republican
878;Goldsborough;Thomas;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3284;Goldsmith;Mark;Male;U.S. District Court;Barack Obama;Democratic
3483;Gonzales;Kenneth;Male;U.S. District Court;Barack Obama;Democratic
879;Gonzalez;Irma;Female;U.S. District Court;George H.W. Bush;Republican
880;Gonzalez;Jose;Male;U.S. District Court;Jimmy Carter;Democratic
881;Goodman;Louis;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
882;Goodrich;Herbert;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
883;Goodwin;Alfred;Male;U.S. District Court;Richard M. Nixon;Republican
5153441;Goodwin;Charles;Male;U.S. District Court;Donald J. Trump;Republican
884;Goodwin;Joseph;Male;U.S. District Court;William J. Clinton;Democratic
885;Goodwin;William;Male;U.S. District Court;Lyndon B. Johnson;Democratic
886;Gorbey;James;Male;U.S. District Court;Richard M. Nixon;Republican
3463;Gordon;Andrew;Male;U.S. District Court;Barack Obama;Democratic
887;Gordon;Eugene;Male;U.S. District Court;Lyndon B. Johnson;Democratic
888;Gordon;Jack;Male;U.S. District Court;Richard M. Nixon;Republican
889;Gordon;James;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3205;Gordon;Leo;Male;Other;George W. Bush;Republican
890;Gordon;Myron;Male;U.S. District Court;Lyndon B. Johnson;Democratic
891;Gordon;Peyton;Male;U.S. District Court;Calvin Coolidge;Republican
892;Gore;John;Male;U.S. District Court;Warren G. Harding;Republican
3125;Gorsuch;Neil;Male;U.S. Court of Appeals;George W. Bush;Republican
893;Gorton;Nathaniel;Male;U.S. District Court;George H.W. Bush;Republican
894;Gottschall;Joan;Female;U.S. District Court;William J. Clinton;Democratic
895;Gould;Ashley;Male;U.S. District Court;Theodore Roosevelt;Republican
2846;Gould;Ronald;Male;U.S. Court of Appeals;William J. Clinton;Democratic
896;Gourley;Wallace;Male;U.S. District Court;Harry S Truman;Democratic
2758;Graber;Susan;Female;U.S. Court of Appeals;William J. Clinton;Democratic
897;Grady;John;Male;U.S. District Court;Gerald Ford;Republican
898;Graham;Donald;Male;U.S. District Court;George H.W. Bush;Republican
899;Graham;James;Male;U.S. District Court;Ronald Reagan;Republican
3243;Graham;Samuel;Male;Other;Woodrow Wilson;Democratic
3325;Graham;William;Male;Other;Calvin Coolidge;Republican
2916;Granade;Callie;Female;U.S. District Court;George W. Bush;Republican
5014276;Grant;Britt;Female;U.S. Court of Appeals;Donald J. Trump;Republican
900;Grant;Robert;Male;U.S. District Court;Dwight D. Eisenhower;Republican
4025236;Grasz;Leonard;Male;U.S. Court of Appeals;Donald J. Trump;Republican
901;Graven;Henry;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3355;Graves;James;Male;U.S. Court of Appeals;Barack Obama;Democratic
902;Gray;Frank;Male;U.S. District Court;John F. Kennedy;Democratic
903;Gray;George;Male;U.S. Circuit Court (1869-1911);William McKinley;Republican
904;Gray;Horace;Male;Supreme Court;Chester A. Arthur;Republican
905;Gray;William;Male;U.S. District Court;Lyndon B. Johnson;Democratic
906;Green;Ben;Male;U.S. District Court;John F. Kennedy;Democratic
907;Green;Clifford;Male;U.S. District Court;Richard M. Nixon;Republican
908;Green;Edward;Male;U.S. District Court;Benjamin Harrison;Republican
909;Green;Joyce;Female;U.S. District Court;Jimmy Carter;Democratic
910;Green;June;Female;U.S. District Court;Lyndon B. Johnson;Democratic
3242;Green;William;Male;Other;Calvin Coolidge;Republican
911;Greenaway;Joseph;Male;U.S. District Court;William J. Clinton;Democratic
912;Greenberg;Morton;Male;U.S. Court of Appeals;Ronald Reagan;Republican
913;Greene;Harold;Male;U.S. District Court;Jimmy Carter;Democratic
914;Greene;John;Male;U.S. District Court;Ronald Reagan;Republican
3004;Greer;J.;Male;U.S. District Court;George W. Bush;Republican
2888;Gregory;Roger;Male;U.S. Court of Appeals;William J. Clinton;Democratic
915;Gresham;Walter;Male;U.S. District Court;Ulysses Grant;Republican
916;Grier;Robert;Male;Supreme Court;James K. Polk;Democratic
